"basDt,srtnCd,isinCd,itmsNm,mrktCtg,clpr,vs,fltRt,mkp,hipr,lopr,trqu,trPrc,lstgStCnt,mrktTotAmt"
"20211116,034220,KR7034220004,LG디스플레이,KOSPI,20650,-50,-.24,20850,21100,20500,2185897,45319176300,357815700,7388894205000"
"20211116,034230,KR7034230003,파라다이스,KOSDAQ,16400,-50,-.3,16500,16600,16200,509683,8342153750,90942672,1491459820800"
"20211116,034730,KR7034730002,SK,KOSPI,251000,3000,1.21,248500,260000,248500,479621,122233023000,70360297,17660434547000"
"20211116,035250,KR7035250000,강원랜드,KOSPI,26150,-200,-.76,26200,26350,26000,561109,14673222200,213940500,5594544075000"
"20211116,035420,KR7035420009,NAVER,KOSPI,405500,-5500,-1.34,410000,412500,405000,490783,199916460802,164263395,66608806672500"
"20211116,035720,KR7035720002,카카오,KOSPI,127500,-1500,-1.16,129000,130000,127000,1591390,203309516500,445698246,56826526365000"
"20211116,036460,KR7036460004,한국가스공사,KOSPI,40300,-300,-.74,40700,40800,40050,478227,19303984450,92313000,3720213900000"
"20211116,036570,KR7036570000,엔씨소프트,KOSPI,705000,45000,6.82,670000,712000,660000,881816,604757411000,21954022,15477585510000"
"20211116,039490,KR7039490008,키움증권,KOSPI,110500,-1500,-1.34,110500,112000,110000,46679,5170380000,26219513,2897256186500"
"20211116,042660,KR7042660001,대우조선해양,KOSPI,26350,50,.19,26200,26700,25600,470867,12308958550,107290669,2827109128150"
"20211116,042700,KR7042700005,한미반도체,KOSPI,34650,200,.58,34600,35250,34150,940120,32668968450,49459877,1713784738050"
"20211116,047040,KR7047040001,대우건설,KOSPI,6230,-40,-.64,6260,6260,6160,1018493,6330281740,415622638,2589329034740"
"20211116,047050,KR7047050000,포스코인터내셔널,KOSPI,20450,-100,-.49,20550,20750,20300,405664,8316108950,123375149,2523021797050"
"20211116,047810,KR7047810007,한국항공우주,KOSPI,30700,350,1.15,30500,30900,30150,405862,12426275800,97475107,2992485784900"
"20211116,051600,KR7051600005,한전KPS,KOSPI,44700,-50,-.11,44200,45150,43500,369110,16369271400,45000000,2011500000000"
"20211116,051900,KR7051900009,LG생활건강,KOSPI,1219000,14000,1.16,1206000,1228000,1202000,23177,28216314000,15618197,19038582143000"
"20211116,051910,KR7051910008,LG화학,KOSPI,777000,12000,1.57,773000,785000,765000,188716,146698935117,70592343,54850250511000"
"20211116,052690,KR7052690005,한전기술,KOSPI,103500,5600,5.72,97100,106500,95200,1383551,140361793600,38220000,3955770000000"
"20211116,055550,KR7055550008,신한지주,KOSPI,38350,550,1.46,37750,38350,37450,1113970,42253552550,516599554,19811592895900"
"20211116,064350,KR7064350002,현대로템,KOSPI,21850,150,.69,21900,21900,21500,552074,11993618400,109142293,2384759102050"
"20211116,066570,KR7066570003,LG전자,KOSPI,124000,-500,-.4,124500,125500,123000,565313,70138007500,163647814,20292328936000"
"20211116,066970,KR7066970005,엘앤에프,KOSDAQ,231500,-600,-.26,229000,239500,224000,979443,228536742800,34810264,8058576116000"
"20211116,068270,KR7068270008,셀트리온,KOSPI,229000,-4000,-1.72,232000,235000,226000,1009172,232415514500,137934716,31587049964000"
"20211116,069260,KR7069260008,휴켐스,KOSPI,23650,-200,-.84,24050,24100,23600,265366,6303971150,40878588,966778606200"
"20211116,069620,KR7069620003,대웅제약,KOSPI,145000,-500,-.34,144000,146500,142000,27142,3920808000,11586575,1680053375000"
"20211116,069960,KR7069960003,현대백화점,KOSPI,78600,-1100,-1.38,79700,79700,78200,97623,7681464400,23402441,1839431862600"
"20211116,071050,KR7071050009,한국금융지주,KOSPI,89700,1100,1.24,87900,89900,87700,189163,16857205600,55725992,4998621482400"
"20211116,071320,KR7071320006,지역난방공사,KOSPI,39850,0,0,39850,39950,39450,10691,423365500,11578744,461412948400"
"20211116,071970,KR7071970008,STX중공업,KOSPI,5280,-150,-2.76,5440,5460,5240,188605,1005516170,28365976,149772353280"
"20211116,073240,KR7073240004,금호타이어,KOSPI,4975,-345,-6.48,5180,5180,4920,937311,4690455810,287260287,1429119927825"
"20211116,078930,KR7078930005,GS,KOSPI,42150,-550,-1.29,42400,42900,42000,152961,6469089500,92915378,3916383182700"
"20211116,079550,KR7079550000,LIG넥스원,KOSPI,49950,1100,2.25,49000,50500,48700,178318,8874180750,22000000,1098900000000"
"20211116,081660,KR7081660003,휠라홀딩스,KOSPI,37950,0,0,38200,38750,37800,695205,26592060800,60752222,2305546824900"
"20211116,082740,KR7082740002,HSD엔진,KOSPI,8150,-20,-.24,8060,8200,8060,241168,1963174410,46721246,380778154900"
"20211116,086280,KR7086280005,현대글로비스,KOSPI,161500,-1500,-.92,163000,163500,160500,126036,20390453000,37500000,6056250000000"
"20211116,086790,KR7086790003,하나금융지주,KOSPI,43850,350,.8,43350,43850,43050,847858,36880026000,300242062,13165614418700"
"20211116,088350,KR7088350004,한화생명,KOSPI,3375,40,1.2,3335,3390,3315,1285239,4320722010,868530000,2931288750000"
"20211116,090430,KR7090430000,아모레퍼시픽,KOSPI,185000,500,.27,183500,185500,182000,128080,23571640500,58492759,10821160415000"
"20211116,093370,KR7093370005,후성,KOSPI,24550,-350,-1.41,24750,26650,24050,12003344,300341536100,92606819,2273497406450"
"20211116,096770,KR7096770003,SK이노베이션,KOSPI,229000,500,.22,229000,232500,226500,229030,52654335000,92465564,21174614156000"
"20211116,097950,KR7097950000,CJ제일제당,KOSPI,373000,0,0,371000,376000,369000,30163,11248402500,15054186,5615211378000"
"20211116,103140,KR7103140000,풍산,KOSPI,32400,-400,-1.22,32600,32600,32150,77147,2496975150,28024278,907986607200"
"20211116,105560,KR7105560007,KB금융,KOSPI,56900,600,1.07,56400,56900,55900,834355,47201829900,415807920,23659470648000"
"20211116,111770,KR7111770004,영원무역,KOSPI,46700,1750,3.89,44600,46900,44450,248762,11491560250,44311468,2069345555600"
"20211116,112610,KR7112610001,씨에스윈드,KOSPI,65000,2500,4,62500,66400,62000,567563,36923049100,42171403,2741141195000"
"20211116,120110,KR7120110002,코오롱인더,KOSPI,80200,-800,-.99,81000,81000,79700,225837,18105886400,27519091,2207031098200"
"20211116,128940,KR7128940004,한미약품,KOSPI,274000,-2000,-.72,274500,277500,271500,29673,8144644000,12078282,3309449268000"
"20211116,137310,KR7137310009,에스디바이오센서,KOSPI,53300,1700,3.29,51900,53400,51600,1281280,67590285700,103271353,5504363114900"
"20211116,138040,KR7138040001,메리츠금융지주,KOSPI,34100,-50,-.15,34500,34500,33800,102009,3485483000,134011294,4569785125400"
"20211116,138930,KR7138930003,BNK금융지주,KOSPI,8650,100,1.17,8580,8650,8500,1138997,9785715810,325935246,2819339877900"
"20211116,139130,KR7139130009,DGB금융지주,KOSPI,9790,70,.72,9730,9790,9680,267318,2601274730,169145833,1655937705070"
"20211116,139480,KR7139480008,이마트,KOSPI,162000,-500,-.31,162500,163500,160000,79510,12892130000,27875819,4515882678000"
"20211116,161390,KR7161390000,한국타이어앤테크놀로지,KOSPI,42450,150,.35,41400,42650,41350,167141,7052135750,123875069,5258496679050"
"20211116,161890,KR7161890009,한국콜마,KOSPI,42200,-750,-1.75,42850,42850,41900,94244,3970108050,22881180,965585796000"
"20211116,175330,KR7175330000,JB금융지주,KOSPI,8550,90,1.06,8440,8550,8380,329878,2790598670,196982894,1684203743700"
"20211116,180640,KR7180640005,한진칼,KOSPI,57600,-900,-1.54,57700,58700,57500,47678,2763919800,66738873,3844159084800"
"20211116,185750,KR7185750007,종근당,KOSPI,118000,500,.43,117000,118500,115000,28619,3347704000,11426099,1348279682000"
"20211116,192080,KR7192080000,더블유게임즈,KOSPI,68000,-100,-.15,67700,68800,67100,405575,27509204600,18374502,1249466136000"
"20211116,192820,KR7192820009,코스맥스,KOSPI,104500,-2000,-1.88,106500,108000,103500,105109,11025158500,11349509,1186023690500"
"20211116,204320,KR7204320006,만도,KOSPI,60500,-1300,-2.1,61500,61600,60100,349959,21283859000,46957120,2840905760000"
"20211116,207940,KR7207940008,삼성바이오로직스,KOSPI,872000,8000,.93,866000,875000,851000,45731,39758842000,66165000,57695880000000"
"20211116,000080,KR7000080002,하이트진로,KOSPI,34200,-150,-.44,34050,34350,33900,157553,5374232100,70133611,2398569496200"
"20211116,000100,KR7000100008,유한양행,KOSPI,59900,-300,-.5,59700,60400,59100,146918,8808636600,69972959,4191380244100"
"20211116,000120,KR7000120006,CJ대한통운,KOSPI,140500,500,.36,139000,142000,137000,21419,3006321500,22812344,3205134332000"
"20211116,000150,KR7000150003,두산,KOSPI,138000,500,.36,136500,140500,131000,149715,20348127500,16523835,2280289230000"
"20211116,000210,KR7000210005,DL,KOSPI,63800,-1000,-1.54,64400,65200,63700,86043,5521871200,20955884,1336985399200"
"20211116,000240,KR7000240002,한국앤컴퍼니,KOSPI,17100,-250,-1.44,17250,17350,16950,94762,1620933600,94935240,1623392604000"
"20211116,000270,KR7000270009,기아,KOSPI,84200,-2300,-2.66,86100,86100,84000,2018714,170324931800,405363347,34131593817400"
"20211116,000660,KR7000660001,SK하이닉스,KOSPI,112000,1000,.9,111000,113000,109000,3767311,420122536000,728002365,81536264880000"
"20211116,000670,KR7000670000,영풍,KOSPI,684000,-14000,-2.01,690000,698000,677000,1601,1097543000,1842040,1259955360000"
"20211116,000720,KR7000720003,현대건설,KOSPI,50200,-600,-1.18,50500,50500,49950,291399,14605940150,111355765,5590059403000"
"20211116,000810,KR7000810002,삼성화재,KOSPI,229000,-500,-.22,230000,230000,224000,88060,20017848000,47374837,10848837673000"
"20211116,000880,KR7000880005,한화,KOSPI,32000,-300,-.93,32150,32400,31900,184578,5920642400,74958735,2398679520000"
"20211116,000990,KR7000990002,DB하이텍,KOSPI,66000,1200,1.85,66100,67700,65000,2494165,165355975800,44398588,2930306808000"
"20211116,001040,KR7001040005,CJ,KOSPI,91700,-3200,-3.37,94300,94500,91000,153116,14104255000,29176998,2675530716600"
"20211116,001430,KR7001430008,세아베스틸,KOSPI,20900,-500,-2.34,21050,21350,20750,88127,1847374850,35862119,749518287100"
"20211116,001440,KR7001440007,대한전선,KOSPI,1955,-40,-2.01,2050,2070,1925,16486049,32422477770,856473009,1674404732595"
"20211116,001450,KR7001450006,현대해상,KOSPI,25800,300,1.18,25500,26000,25150,484646,12382729600,89400000,2306520000000"
"20211116,001680,KR7001680008,대상,KOSPI,24000,-250,-1.03,24000,24150,23850,88417,2122354600,34648025,831552600000"
"20211116,001800,KR7001800002,오리온홀딩스,KOSPI,16100,-150,-.92,16250,16250,16000,53477,863665950,62645422,1008591294200"
"20211116,002030,KR7002030005,아세아,KOSPI,123500,5000,4.22,118000,124000,117000,6941,838741500,2191024,270591464000"
"20211116,002380,KR7002380004,KCC,KOSPI,312000,-14000,-4.29,326500,326500,311000,68231,21501615000,8886471,2772578952000"
"20211116,002790,KR7002790004,아모레G,KOSPI,48600,-50,-.1,48600,48950,48000,100998,4883979850,82458180,4007467548000"
"20211116,002840,KR7002840007,미원상사,KOSPI,208000,0,0,208000,209000,206500,1330,276056000,4970000,1033760000000"
"20211116,003030,KR7003030004,세아제강지주,KOSPI,119000,500,.42,120500,120500,115000,26047,3074494500,4141657,492857183000"
"20211116,003090,KR7003090008,대웅,KOSPI,32450,-300,-.92,32400,32750,32150,41436,1341201850,58141980,1886707251000"
"20211116,003230,KR7003230000,삼양식품,KOSPI,80800,200,.25,79800,81600,79800,22100,1780376600,7533015,608667612000"
"20211116,003240,KR7003240009,태광산업,KOSPI,1006000,27000,2.76,993000,1040000,984000,3312,3350243000,1113400,1120080400000"
"20211116,003490,KR7003490000,대한항공,KOSPI,30450,50,.16,30550,31000,30450,1774387,54338615750,347820825,10591144121250"
"20211116,003550,KR7003550001,LG,KOSPI,89700,-600,-.66,89200,90500,88500,188510,16880123600,157300993,14109899072100"
"20211116,003670,KR7003670007,포스코케미칼,KOSPI,145500,0,0,145500,146500,143500,185936,26956716500,77463220,11270898510000"
"20211116,004000,KR7004000006,롯데정밀화학,KOSPI,82000,1100,1.36,81600,82300,79800,166510,13551238300,25800000,2115600000000"
"20211116,004020,KR7004020004,현대제철,KOSPI,41200,-500,-1.2,41700,42100,40900,532256,22008292250,133445785,5497966342000"
"20211116,004170,KR7004170007,신세계,KOSPI,239000,-3000,-1.24,242000,244500,238000,76122,18272578000,9845181,2352998259000"
"20211116,004370,KR7004370003,농심,KOSPI,290000,6500,2.29,285500,291000,284000,34993,10110131000,6082642,1763966180000"
"20211116,004990,KR7004990008,롯데지주,KOSPI,32950,-100,-.3,32950,33150,32750,53829,1773910550,104909237,3456759359150"
"20211116,005300,KR7005300009,롯데칠성,KOSPI,140000,1500,1.08,137000,141000,136000,25046,3465215500,9278884,1299043760000"
"20211116,005380,KR7005380001,현대차,KOSPI,206500,-2500,-1.2,208000,208000,205000,515194,106237104500,213668187,44122480615500"
"20211116,005420,KR7005420005,코스모화학,KOSPI,16850,100,.6,17050,17300,16800,811166,13819107550,27860157,469443645450"
"20211116,005490,KR7005490008,POSCO,KOSPI,283500,-1500,-.53,283500,287500,280500,219629,62510267500,87186835,24717467722500"
"20211116,005830,KR7005830005,DB손해보험,KOSPI,59800,1400,2.4,57900,60300,57700,225039,13294426800,70800000,4233840000000"
"20211116,005850,KR7005850003,에스엘,KOSPI,32100,-500,-1.53,32450,32450,31650,95966,3069078050,48203277,1547325191700"
"20211116,005930,KR7005930003,삼성전자,KOSPI,71300,-100,-.14,71500,72000,71300,10919239,782118934000,5969782550,425645495815000"
"20211116,005940,KR7005940002,NH투자증권,KOSPI,13300,100,.76,13200,13300,13100,583799,7723664850,297033887,3950550697100"
"20211116,006040,KR7006040000,동원산업,KOSPI,227000,-5000,-2.16,230500,232000,226500,2980,681421000,3677641,834824507000"
"20211116,006260,KR7006260004,LS,KOSPI,57500,-1700,-2.87,59000,59000,57400,158160,9172932700,32200000,1851500000000"
"20211116,006280,KR7006280002,녹십자,KOSPI,242000,3000,1.26,239500,245500,236000,80435,19479396000,11686538,2828142196000"
"20211116,006400,KR7006400006,삼성SDI,KOSPI,760000,6000,.8,754000,765000,752000,201440,152889402000,68764530,52261042800000"
"20211116,006650,KR7006650006,대한유화,KOSPI,182000,-2000,-1.09,182500,186500,181000,32096,5888537000,6500000,1183000000000"
"20211116,006800,KR7006800007,미래에셋증권,KOSPI,9340,80,.86,9200,9340,9170,1283781,11921619270,635316408,5933855250720"
"20211116,007070,KR7007070006,GS리테일,KOSPI,33000,100,.3,32750,33000,32450,186695,6119262400,104717922,3455691426000"
"20211116,007310,KR7007310006,오뚜기,KOSPI,471000,-1500,-.32,468500,473000,466500,1820,855509500,3671981,1729503051000"
"20211116,007340,KR7007340003,디티알오토모티브,KOSPI,65200,-2400,-3.55,66000,66800,63000,55372,3596695300,9994005,651609126000"
"20211116,007660,KR7007660004,이수페타시스,KOSPI,4730,70,1.5,4375,4805,4305,6203795,28233840595,41268398,195199522540"
"20211116,008730,KR7008730004,율촌화학,KOSPI,20950,200,.96,20750,20950,20500,38633,797781350,24800000,519560000000"
"20211116,008770,KR7008770000,호텔신라,KOSPI,81200,-600,-.73,81600,81800,80900,211719,17180887900,39248121,3186947425200"
"20211116,008930,KR7008930000,한미사이언스,KOSPI,57900,-100,-.17,57100,58200,56700,56567,3258807600,67304611,3896936976900"
"20211116,009150,KR7009150004,삼성전기,KOSPI,167000,-2500,-1.47,170000,170500,166500,447805,75413373000,74693696,12473847232000"
"20211116,009240,KR7009240003,한샘,KOSPI,86800,-1200,-1.36,88100,88400,86600,75641,6617008400,23533928,2042744950400"
"20211116,009420,KR7009420001,한올바이오파마,KOSPI,20850,-100,-.48,20700,21000,20550,101628,2113940500,52240638,1089217302300"
"20211116,009540,KR7009540006,한국조선해양,KOSPI,101000,-1500,-1.46,102500,102500,100500,122875,12460073000,70773116,7148084716000"
"20211116,009830,KR7009830001,한화솔루션,KOSPI,36500,50,.14,36400,36750,36050,547013,19895172050,191278497,6981665140500"
"20211116,009970,KR7009970005,영원무역홀딩스,KOSPI,50200,0,0,49900,50300,49400,18958,943032950,13635592,684506718400"
"20211116,010060,KR7010060002,OCI,KOSPI,120000,1500,1.27,119500,123000,118000,246009,29511269500,23849371,2861924520000"
"20211116,010120,KR7010120004,LS ELECTRIC,KOSPI,58600,-1300,-2.17,59700,59700,58500,70388,4148330600,30000000,1758000000000"
"20211116,010130,KR7010130003,고려아연,KOSPI,505000,1000,.2,502000,510000,497000,33742,17035674000,18870000,9529350000000"
"20211116,010140,KR7010140002,삼성중공업,KOSPI,5770,-70,-1.2,5850,5860,5770,2972339,17247719440,630000000,3635100000000"
"20211116,010950,KR7010950004,S-Oil,KOSPI,94400,-1900,-1.97,96300,96300,94300,217368,20660233900,112582792,10627815564800"
"20211116,011070,KR7011070000,LG이노텍,KOSPI,269000,12000,4.67,257000,271000,255500,620274,164186755500,23667107,6366451783000"
"20211116,011170,KR7011170008,롯데케미칼,KOSPI,216000,-2500,-1.14,218500,221000,214000,105273,22884145500,34275419,7403490504000"
"20211116,011200,KR7011200003,HMM,KOSPI,26850,-650,-2.36,27500,27500,26550,4048488,108508899250,489039496,13130710467600"
"20211116,011210,KR7011210002,현대위아,KOSPI,77600,-1100,-1.4,78900,78900,77000,182283,14147149300,27195083,2110338440800"
"20211116,011780,KR7011780004,금호석유,KOSPI,167500,-2500,-1.47,168500,170000,167000,118180,19871593500,30467691,5103338242500"
"20211116,011790,KR7011790003,SKC,KOSPI,170000,-3000,-1.73,173000,175000,169000,318389,54395482000,37868298,6437610660000"
"20211116,012330,KR7012330007,현대모비스,KOSPI,242500,-5000,-2.02,245000,245500,241500,243270,59093204000,94793094,22987325295000"
"20211116,012450,KR7012450003,한화에어로스페이스,KOSPI,42000,50,.12,41650,42950,41600,489371,20642962600,50630000,2126460000000"
"20211116,012750,KR7012750006,에스원,KOSPI,82800,-1100,-1.31,82700,83800,82400,38998,3230135800,37999178,3146331938400"
"20211116,014680,KR7014680003,한솔케미칼,KOSPI,308000,-9500,-2.99,317000,317000,305000,132862,40909841500,11335195,3491240060000"
"20211116,014820,KR7014820005,동원시스템즈,KOSPI,50100,-1000,-1.96,50500,50600,49300,40345,2009083000,29188411,1462339391100"
"20211116,015760,KR7015760002,한국전력,KOSPI,22800,-50,-.22,22800,22900,22700,1038161,23671864150,641964077,14636780955600"
"20211116,016360,KR7016360000,삼성증권,KOSPI,48700,300,.62,48300,48900,48050,252946,12278759150,89300000,4348910000000"
"20211116,017670,KR7017670001,SK텔레콤,KOSPI,309500,0,0,0,0,0,0,0,72060143,22302614258500"
"20211116,017800,KR7017800004,현대엘리베이,KOSPI,47600,350,.74,47300,47700,46800,147914,6988071000,40815191,1942803091600"
"20211116,017960,KR7017960006,한국카본,KOSPI,11200,-350,-3.03,11450,11550,11100,714982,8039071400,43960757,492360478400"
"20211116,018260,KR7018260000,삼성에스디에스,KOSPI,159500,4500,2.9,154500,160500,154000,108473,17155423500,77377800,12341759100000"
